Date,Open,High,Low,Close*,Adj Close**,Volume
19-Jul-89,331.37,335.73,331.35,335.73,335.73,"215,740,000"
18-Jul-89,332.42,332.44,330.75,331.35,331.35,"152,350,000"
17-Jul-89,331.78,333.02,331.02,332.44,332.44,"131,960,000"
14-Jul-89,329.96,331.89,327.13,331.84,331.84,"183,480,000"
13-Jul-89,329.81,330.37,329.08,329.95,329.95,"153,820,000"
12-Jul-89,328.78,330.39,327.92,329.81,329.81,"160,550,000"
11-Jul-89,327.07,330.42,327.07,328.78,328.78,"171,590,000"
10-Jul-89,324.93,327.07,324.91,327.07,327.07,"131,870,000"
7-Jul-89,321.55,325.87,321.08,324.91,324.91,"166,430,000"
6-Jul-89,320.64,321.55,320.45,321.55,321.55,"140,450,000"
5-Jul-89,319.23,321.22,317.26,320.64,320.64,"127,710,000"
3-Jul-89,317.98,319.27,317.27,319.23,319.23,"68,870,000"
30-Jun-89,319.67,319.97,314.38,317.98,317.98,"170,490,000"
29-Jun-89,325.81,325.81,319.54,319.68,319.68,"167,100,000"
28-Jun-89,328.44,328.44,324.3,325.81,325.81,"158,470,000"
27-Jun-89,326.6,329.19,326.59,328.44,328.44,"171,090,000"
26-Jun-89,328,328.15,326.31,326.6,326.6,"143,600,000"
23-Jun-89,322.32,328,322.32,328,328,"198,720,000"
22-Jun-89,320.48,322.34,320.2,322.32,322.32,"176,510,000"
21-Jun-89,321.25,321.87,319.25,320.48,320.48,"168,830,000"
20-Jun-89,321.89,322.78,321.03,321.25,321.25,"167,650,000"
19-Jun-89,321.35,321.89,320.4,321.89,321.89,"130,720,000"
16-Jun-89,319.96,321.36,318.69,321.35,321.35,"244,510,000"
15-Jun-89,323.83,323.83,319.21,320.08,320.08,"179,480,000"
14-Jun-89,323.91,324.89,322.8,323.83,323.83,"170,540,000"
13-Jun-89,326.24,326.24,322.96,323.91,323.91,"164,870,000"
12-Jun-89,326.69,326.69,323.73,326.24,326.24,"151,460,000"
9-Jun-89,326.75,327.32,325.16,326.69,326.69,"173,240,000"
8-Jun-89,326.95,327.37,325.92,326.75,326.75,"212,310,000"
7-Jun-89,324.24,327.39,324.24,326.95,326.95,"213,710,000"
6-Jun-89,322.03,324.48,321.27,324.24,324.24,"187,570,000"
5-Jun-89,325.52,325.93,322.02,322.03,322.03,"163,420,000"
2-Jun-89,321.97,325.63,321.97,325.52,325.52,"229,140,000"
1-Jun-89,320.51,322.57,320.01,321.97,321.97,"223,160,000"
31-May-89,319.05,321.3,318.68,320.52,320.52,"162,530,000"
30-May-89,321.59,322.53,317.83,319.05,319.05,"151,780,000"
26-May-89,319.17,321.59,319.14,321.59,321.59,"143,120,000"
25-May-89,319.14,319.6,318.42,319.17,319.17,"154,470,000"
24-May-89,318.32,319.14,317.58,319.14,319.14,"178,600,000"
23-May-89,321.98,321.98,318.2,318.32,318.32,"187,690,000"
22-May-89,321.24,323.06,320.45,321.98,321.98,"185,010,000"
19-May-89,317.97,321.38,317.97,321.24,321.24,"242,410,000"
18-May-89,317.48,318.52,316.54,317.97,317.97,"177,480,000"
17-May-89,315.28,317.94,315.11,317.48,317.48,"191,210,000"
16-May-89,316.16,316.16,314.99,315.28,315.28,"173,100,000"
15-May-89,313.84,316.16,313.84,316.16,316.16,"179,350,000"
12-May-89,306.95,313.84,306.95,313.84,313.84,"221,490,000"
11-May-89,305.8,307.34,305.8,306.95,306.95,"151,620,000"
10-May-89,305.19,306.25,304.85,305.8,305.8,"146,000,000"
9-May-89,306,306.99,304.06,305.19,305.19,"150,090,000"
8-May-89,307.61,307.61,304.74,306,306,"135,130,000"
5-May-89,307.77,310.69,306.98,307.61,307.61,"180,810,000"
4-May-89,308.16,308.4,307.32,307.77,307.77,"153,130,000"
3-May-89,308.12,308.52,307.11,308.16,308.16,"171,690,000"
2-May-89,309.13,310.45,308.12,308.12,308.12,"172,560,000"
1-May-89,309.64,309.64,307.4,309.12,309.12,"138,050,000"
28-Apr-89,309.58,309.65,308.48,309.64,309.64,"158,390,000"
27-Apr-89,306.93,310.45,306.93,309.58,309.58,"191,170,000"
26-Apr-89,306.78,307.3,306.07,306.93,306.93,"146,090,000"
25-Apr-89,308.69,309.65,306.74,306.75,306.75,"165,430,000"
24-Apr-89,309.61,309.61,307.83,308.69,308.69,"142,100,000"
21-Apr-89,306.19,309.61,306.19,309.61,309.61,"187,310,000"
20-Apr-89,307.15,307.96,304.53,306.19,306.19,"175,970,000"
19-Apr-89,306.02,307.68,305.36,307.15,307.15,"191,510,000"
18-Apr-89,301.72,306.25,301.72,306.02,306.02,"208,650,000"
17-Apr-89,301.36,302.01,300.71,301.72,301.72,"128,540,000"
14-Apr-89,296.4,301.38,296.4,301.36,301.36,"169,780,000"
13-Apr-89,298.99,299,296.27,296.4,296.4,"141,590,000"
12-Apr-89,298.49,299.81,298.49,298.99,298.99,"165,200,000"
11-Apr-89,297.11,298.87,297.11,298.49,298.49,"146,830,000"
10-Apr-89,297.16,297.94,296.85,297.11,297.11,"123,990,000"
7-Apr-89,295.29,297.62,294.35,297.16,297.16,"156,950,000"
6-Apr-89,296.22,296.24,294.52,295.29,295.29,"146,530,000"
5-Apr-89,295.31,296.43,295.28,296.24,296.24,"165,880,000"
4-Apr-89,296.4,296.4,294.72,295.31,295.31,"160,680,000"
3-Apr-89,294.87,297.04,294.62,296.39,296.39,"164,660,000"
31-Mar-89,292.52,294.96,292.52,294.87,294.87,"170,960,000"
30-Mar-89,292.35,293.8,291.5,292.52,292.52,"159,950,000"
29-Mar-89,291.59,292.75,291.42,292.35,292.35,"144,240,000"
28-Mar-89,290.57,292.32,290.57,291.59,291.59,"146,420,000"
27-Mar-89,288.98,290.57,288.07,290.57,290.57,"112,960,000"
23-Mar-89,290.49,291.51,288.56,288.98,288.98,"153,750,000"
22-Mar-89,291.33,291.46,289.9,290.49,290.49,"146,570,000"
21-Mar-89,289.92,292.38,289.92,291.33,291.33,"142,010,000"
20-Mar-89,292.69,292.69,288.56,289.92,289.92,"151,260,000"
17-Mar-89,299.44,299.44,291.08,292.69,292.69,"242,900,000"
16-Mar-89,296.67,299.99,296.66,299.44,299.44,"196,040,000"
15-Mar-89,295.14,296.78,295.14,296.67,296.67,"167,070,000"
14-Mar-89,295.32,296.29,294.63,295.14,295.14,"139,970,000"
13-Mar-89,292.88,296.18,292.88,295.32,295.32,"140,460,000"
10-Mar-89,293.93,293.93,291.6,292.88,292.88,"146,830,000"
9-Mar-89,294.08,294.69,293.85,293.93,293.93,"143,160,000"
8-Mar-89,293.87,295.62,293.51,294.08,294.08,"167,620,000"
7-Mar-89,294.81,295.16,293.5,293.87,293.87,"172,500,000"
6-Mar-89,291.2,294.81,291.18,294.81,294.81,"168,880,000"
3-Mar-89,289.94,291.18,289.44,291.18,291.18,"151,790,000"
2-Mar-89,287.11,290.32,287.11,289.95,289.95,"161,980,000"
1-Mar-89,288.86,290.28,286.46,287.11,287.11,"177,210,000"
28-Feb-89,287.82,289.42,287.63,288.86,288.86,"147,430,000"
27-Feb-89,287.13,288.12,286.26,287.82,287.82,"139,900,000"
24-Feb-89,292.05,292.05,287.13,287.13,287.13,"160,680,000"
23-Feb-89,290.91,292.05,289.83,292.05,292.05,"150,370,000"
22-Feb-89,295.98,295.98,290.76,290.91,290.91,"163,140,000"
21-Feb-89,296.76,297.04,295.16,295.98,295.98,"141,950,000"
17-Feb-89,294.81,297.12,294.69,296.76,296.76,"159,520,000"
16-Feb-89,294.24,295.15,294.22,294.81,294.81,"177,450,000"
15-Feb-89,291.81,294.42,291.49,294.24,294.24,"154,220,000"
14-Feb-89,292.54,294.37,291.41,291.81,291.81,"150,610,000"
13-Feb-89,292.02,293.07,290.88,292.54,292.54,"143,520,000"
10-Feb-89,296.06,296.06,291.96,292.02,292.02,"173,560,000"
9-Feb-89,298.65,298.79,295.16,296.06,296.06,"224,220,000"
8-Feb-89,299.62,300.57,298.41,298.65,298.65,"189,420,000"
7-Feb-89,296.04,300.34,295.78,299.63,299.63,"217,260,000"
6-Feb-89,296.97,296.99,294.96,296.04,296.04,"150,980,000"
3-Feb-89,296.84,297.66,296.15,296.97,296.97,"172,980,000"
2-Feb-89,297.09,297.92,295.81,296.84,296.84,"183,430,000"
1-Feb-89,297.47,298.33,296.22,297.09,297.09,"215,640,000"
31-Jan-89,294.99,297.51,293.57,297.47,297.47,"194,050,000"
30-Jan-89,293.82,295.13,293.54,294.99,294.99,"167,830,000"
27-Jan-89,291.69,296.08,291.69,293.82,293.82,"254,870,000"
26-Jan-89,289.14,292.62,288.13,291.69,291.69,"212,250,000"
25-Jan-89,288.49,289.15,287.97,289.14,289.14,"183,610,000"
24-Jan-89,284.5,288.49,284.5,288.49,288.49,"189,620,000"
23-Jan-89,287.85,287.98,284.5,284.5,284.5,"141,640,000"
20-Jan-89,286.9,287.04,285.75,286.63,286.63,"166,120,000"
19-Jan-89,286.53,287.9,286.14,286.91,286.91,"192,030,000"
18-Jan-89,283.55,286.87,282.65,286.53,286.53,"187,450,000"
17-Jan-89,284.14,284.14,283.06,283.55,283.55,"143,930,000"
16-Jan-89,283.87,284.88,283.63,284.14,284.14,"117,380,000"
13-Jan-89,283.17,284.12,282.71,283.87,283.87,"132,320,000"
12-Jan-89,282.01,284.63,282.01,283.17,283.17,"183,000,000"
11-Jan-89,280.38,282.01,280.21,282.01,282.01,"148,950,000"
10-Jan-89,280.98,281.58,279.44,280.38,280.38,"140,420,000"
9-Jan-89,280.67,281.89,280.32,280.98,280.98,"163,180,000"
6-Jan-89,280.01,282.06,280.01,280.67,280.67,"161,330,000"
5-Jan-89,279.43,281.51,279.43,280.01,280.01,"174,040,000"
4-Jan-89,275.31,279.75,275.31,279.43,279.43,"149,700,000"
3-Jan-89,277.72,277.72,273.81,275.31,275.31,"128,500,000"
30-Dec-88,279.39,279.78,277.72,277.72,277.72,"127,210,000"
29-Dec-88,277.08,279.42,277.08,279.4,279.4,"131,290,000"
28-Dec-88,276.83,277.55,276.17,277.08,277.08,"110,630,000"
27-Dec-88,277.87,278.09,276.74,276.83,276.83,"87,490,000"
23-Dec-88,276.87,277.99,276.87,277.87,277.87,"81,760,000"
22-Dec-88,277.38,277.89,276.86,276.87,276.87,"150,510,000"
21-Dec-88,277.47,277.83,276.3,277.38,277.38,"147,250,000"
20-Dec-88,278.91,280.45,277.47,277.47,277.47,"161,090,000"
19-Dec-88,276.29,279.31,275.61,278.91,278.91,"162,250,000"
16-Dec-88,274.28,276.29,274.28,276.29,276.29,"196,480,000"
15-Dec-88,275.32,275.62,274.01,274.28,274.28,"136,820,000"
14-Dec-88,276.31,276.31,274.58,275.31,275.31,"132,350,000"
13-Dec-88,276.52,276.52,274.58,276.31,276.31,"132,340,000"
12-Dec-88,277.03,278.82,276.52,276.52,276.52,"124,160,000"
9-Dec-88,276.57,277.82,276.34,277.03,277.03,"133,770,000"
8-Dec-88,278.13,278.13,276.55,276.59,276.59,"124,150,000"
7-Dec-88,277.59,279.01,277.34,278.13,278.13,"148,360,000"
6-Dec-88,274.93,277.89,274.62,277.59,277.59,"158,340,000"
5-Dec-88,274.93,275.62,271.81,274.93,274.93,"144,660,000"
2-Dec-88,272.49,272.49,270.47,271.81,271.81,"124,610,000"
1-Dec-88,273.68,273.7,272.27,272.49,272.49,"129,380,000"
30-Nov-88,270.91,274.36,270.9,273.7,273.7,"157,810,000"
29-Nov-88,268.6,271.31,268.13,270.91,270.91,"127,420,000"
28-Nov-88,267.22,268.98,266.97,268.64,268.64,"123,480,000"
25-Nov-88,268.99,269,266.47,267.23,267.23,"72,090,000"
23-Nov-88,267.22,269.56,267.21,269,269,"112,010,000"
22-Nov-88,266.19,267.85,265.42,267.21,267.21,"127,000,000"
21-Nov-88,266.35,266.47,263.41,266.22,266.22,"120,430,000"
18-Nov-88,264.6,266.62,264.6,266.47,266.47,"119,320,000"
17-Nov-88,264.61,265.63,263.45,264.6,264.6,"141,280,000"
16-Nov-88,268.41,268.41,262.85,263.82,263.82,"161,710,000"
15-Nov-88,267.73,268.75,267.72,268.34,268.34,"115,170,000"
14-Nov-88,267.93,269.25,266.79,267.72,267.72,"142,900,000"
11-Nov-88,273.65,273.69,267.92,267.92,267.92,"135,500,000"
10-Nov-88,273.32,274.37,272.98,273.69,273.69,"128,920,000"
9-Nov-88,275.14,275.15,272.15,273.33,273.33,"153,140,000"
8-Nov-88,273.95,275.8,273.93,275.15,275.15,"141,660,000"
7-Nov-88,276.3,276.31,273.62,273.93,273.93,"133,870,000"
4-Nov-88,279.11,279.2,276.31,276.31,276.31,"143,580,000"
3-Nov-88,279.04,280.37,279.04,279.2,279.2,"152,980,000"
2-Nov-88,279.07,279.45,277.08,279.06,279.06,"161,300,000"
1-Nov-88,278.97,279.57,278.01,279.06,279.06,"151,250,000"
31-Oct-88,278.54,279.39,277.14,278.97,278.97,"143,460,000"
28-Oct-88,277.29,279.48,277.28,278.53,278.53,"146,300,000"
27-Oct-88,281.35,281.38,276,277.28,277.28,"196,540,000"
26-Oct-88,282.37,282.52,280.54,281.38,281.38,"181,550,000"
25-Oct-88,282.28,282.84,281.87,282.38,282.38,"155,190,000"
24-Oct-88,283.63,283.95,282.28,282.28,282.28,"170,590,000"
21-Oct-88,282.88,283.66,281.16,283.66,283.66,"195,410,000"
20-Oct-88,276.97,282.88,276.93,282.88,282.88,"189,580,000"
19-Oct-88,279.4,280.53,274.41,276.97,276.97,"186,350,000"
18-Oct-88,276.43,279.39,276.41,279.38,279.38,"162,500,000"
17-Oct-88,275.48,276.65,275.01,276.41,276.41,"119,290,000"
14-Oct-88,275.27,277.01,274.08,275.5,275.5,"160,240,000"
13-Oct-88,273.95,275.83,273.39,275.22,275.22,"154,530,000"
12-Oct-88,277.91,277.93,273.05,273.98,273.98,"154,840,000"
11-Oct-88,278.15,278.24,276.33,277.93,277.93,"140,900,000"
10-Oct-88,278.06,278.69,277.1,278.24,278.24,"124,660,000"
7-Oct-88,272.38,278.07,272.37,278.07,278.07,"216,390,000"
6-Oct-88,271.87,272.39,271.3,272.39,272.39,"153,570,000"
5-Oct-88,270.63,272.45,270.08,271.86,271.86,"175,130,000"
4-Oct-88,271.37,271.79,270.34,270.62,270.62,"157,760,000"
3-Oct-88,271.89,271.91,268.84,271.38,271.38,"130,380,000"
30-Sep-88,272.55,274.87,271.66,271.91,271.91,"175,750,000"
29-Sep-88,269.09,273.02,269.08,272.59,272.59,"155,790,000"
28-Sep-88,268.22,269.08,267.77,269.08,269.08,"113,720,000"
27-Sep-88,268.89,269.36,268.01,268.26,268.26,"113,010,000"
26-Sep-88,269.77,269.8,268.61,268.88,268.88,"116,420,000"
23-Sep-88,269.16,270.31,268.28,269.76,269.76,"145,100,000"
22-Sep-88,270.19,270.58,268.26,269.18,269.18,"150,670,000"
21-Sep-88,269.76,270.64,269.48,270.16,270.16,"127,400,000"
20-Sep-88,268.83,270.07,268.5,269.73,269.73,"142,220,000"
19-Sep-88,270.64,270.65,267.41,268.82,268.82,"135,770,000"
16-Sep-88,268.13,270.81,267.33,270.65,270.65,"211,110,000"
15-Sep-88,269.3,269.78,268.03,268.13,268.13,"161,210,000"
14-Sep-88,267.5,269.47,267.41,269.31,269.31,"177,220,000"
13-Sep-88,266.45,267.43,265.22,267.43,267.43,"162,490,000"
12-Sep-88,266.85,267.64,266.22,266.47,266.47,"114,880,000"
9-Sep-88,265.88,268.26,263.66,266.84,266.84,"141,540,000"
8-Sep-88,265.87,266.54,264.88,265.88,265.88,"149,380,000"
7-Sep-88,265.62,266.98,264.93,265.87,265.87,"139,590,000"
6-Sep-88,264.42,265.94,264.4,265.59,265.59,"122,250,000"
2-Sep-88,258.35,264.9,258.35,264.48,264.48,"159,840,000"
1-Sep-88,261.52,261.52,256.98,258.35,258.35,"144,090,000"
31-Aug-88,262.51,263.8,261.21,261.52,261.52,"130,480,000"
30-Aug-88,262.33,263.18,261.53,262.51,262.51,"108,720,000"
29-Aug-88,259.68,262.56,259.68,262.33,262.33,"99,280,000"
26-Aug-88,259.18,260.15,258.87,259.68,259.68,"89,240,000"
25-Aug-88,261.1,261.13,257.56,259.18,259.18,"127,640,000"
24-Aug-88,257.16,261.13,257.09,261.13,261.13,"127,800,000"
23-Aug-88,256.99,257.86,256.53,257.09,257.09,"119,540,000"
22-Aug-88,260.24,260.71,256.94,256.98,256.98,"122,250,000"
19-Aug-88,261.05,262.27,260.23,260.24,260.24,"122,370,000"
18-Aug-88,260.76,262.76,260.75,261.03,261.03,"139,820,000"
17-Aug-88,260.57,261.84,259.33,260.77,260.77,"169,500,000"
16-Aug-88,258.68,262.61,257.5,260.56,260.56,"162,790,000"
15-Aug-88,262.49,262.55,258.68,258.69,258.69,"128,560,000"
12-Aug-88,262.7,262.94,261.37,262.55,262.55,"176,960,000"
11-Aug-88,261.92,262.77,260.34,262.75,262.75,"173,000,000"
10-Aug-88,266.43,266.49,261.03,261.9,261.9,"200,950,000"
9-Aug-88,270,270.2,265.06,266.49,266.49,"200,710,000"
8-Aug-88,271.13,272.47,269.93,269.98,269.98,"148,800,000"
5-Aug-88,271.7,271.93,270.08,271.15,271.15,"113,400,000"
4-Aug-88,273,274.2,271.77,271.93,271.93,"157,240,000"
3-Aug-88,272.03,273.42,271.15,272.98,272.98,"203,590,000"
2-Aug-88,272.19,273.68,270.37,272.06,272.06,"166,660,000"
1-Aug-88,272.03,272.8,271.21,272.21,272.21,"138,170,000"
29-Jul-88,266.04,272.02,266.02,272.02,272.02,"192,340,000"
28-Jul-88,262.52,266.55,262.5,266.02,266.02,"154,570,000"
27-Jul-88,265.18,265.83,262.48,262.5,262.5,"135,890,000"
26-Jul-88,264.7,266.09,264.32,265.19,265.19,"121,960,000"
25-Jul-88,263.49,265.17,263.03,264.68,264.68,"215,140,000"
22-Jul-88,266.65,266.66,263.29,263.5,263.5,"148,880,000"
21-Jul-88,269.99,270,266.66,266.66,266.66,"149,460,000"
20-Jul-88,268.52,270.24,268.47,270,270,"151,990,000"
19-Jul-88,270.49,271.21,267.01,268.47,268.47,"144,110,000"
18-Jul-88,271.99,272.05,268.66,270.51,270.51,"156,210,000"
15-Jul-88,270.23,272.06,269.53,272.05,272.05,"199,710,000"
14-Jul-88,269.33,270.69,268.58,270.26,270.26,"172,410,000"
13-Jul-88,267.87,269.46,266.12,269.32,269.32,"218,930,000"
12-Jul-88,270.54,270.7,266.96,267.85,267.85,"161,650,000"
11-Jul-88,270.03,271.64,270.02,270.55,270.55,"123,300,000"
8-Jul-88,271.76,272.31,269.86,270.02,270.02,"136,070,000"
7-Jul-88,272,272.05,269.31,271.78,271.78,"156,100,000"
6-Jul-88,275.8,276.36,269.92,272.02,272.02,"189,630,000"
5-Jul-88,271.78,275.81,270.51,275.81,275.81,"171,790,000"
1-Jul-88,273.5,273.8,270.78,271.78,271.78,"238,330,000"
30-Jun-88,271,273.51,270.97,273.5,273.5,"227,410,000"
29-Jun-88,272.32,273.01,269.49,270.98,270.98,"159,590,000"
28-Jun-88,269.07,272.8,269.06,272.31,272.31,"152,370,000"
27-Jun-88,273.78,273.79,268.85,269.06,269.06,"264,410,000"
24-Jun-88,274.81,275.19,273.53,273.78,273.78,"179,880,000"
23-Jun-88,275.62,275.89,274.26,274.82,274.82,"185,770,000"
22-Jun-88,271.69,276.88,271.67,275.66,275.66,"217,510,000"
21-Jun-88,268.95,271.67,267.52,271.67,271.67,"155,060,000"
20-Jun-88,270.67,270.68,268.59,268.94,268.94,"116,750,000"
17-Jun-88,269.79,270.77,268.09,270.68,270.68,"343,920,000"
16-Jun-88,274.44,274.45,268.76,269.77,269.77,"161,550,000"
15-Jun-88,274.29,274.45,272.75,274.45,274.45,"150,260,000"
14-Jun-88,271.58,276.14,271.44,274.3,274.3,"227,150,000"
13-Jun-88,271.28,271.94,270.53,271.43,271.43,"125,310,000"
10-Jun-88,270.22,273.21,270.2,271.26,271.26,"155,710,000"
9-Jun-88,271.5,272.29,270.19,270.2,270.2,"235,160,000"
8-Jun-88,265.32,272.01,265.17,271.52,271.52,"310,030,000"
7-Jun-88,267.02,267.28,264.5,265.17,265.17,"168,710,000"
6-Jun-88,266.46,267.05,264.97,267.05,267.05,"152,460,000"
3-Jun-88,265.34,267.11,264.42,266.45,266.45,"189,600,000"
2-Jun-88,266.65,266.71,264.12,265.33,265.33,"193,540,000"
1-Jun-88,262.16,267.43,262.1,266.69,266.69,"234,560,000"
31-May-88,253.44,262.16,253.42,262.16,262.16,"247,610,000"
27-May-88,254.62,254.63,252.74,253.42,253.42,"133,590,000"
26-May-88,253.75,254.98,253.52,254.63,254.63,"164,260,000"
25-May-88,253.52,255.34,253.51,253.76,253.76,"138,310,000"
24-May-88,250.84,253.51,250.83,253.51,253.51,"139,930,000"
23-May-88,253,253.02,249.82,250.83,250.83,"102,640,000"
20-May-88,252.61,253.7,251.79,253.02,253.02,"120,600,000"
19-May-88,251.36,252.57,248.85,252.57,252.57,"165,160,000"
18-May-88,255.4,255.67,250.73,251.35,251.35,"209,420,000"
17-May-88,258.72,260.2,255.35,255.39,255.39,"133,850,000"
16-May-88,256.75,258.71,256.28,258.71,258.71,"155,010,000"
13-May-88,253.88,256.83,253.85,256.78,256.78,"147,240,000"
12-May-88,253.32,254.87,253.31,253.85,253.85,"143,880,000"
11-May-88,257.6,257.62,252.32,253.31,253.31,"176,720,000"
10-May-88,256.53,258.3,255.93,257.62,257.62,"131,200,000"
9-May-88,257.47,258.22,255.45,256.54,256.54,"166,320,000"
6-May-88,258.8,260.31,257.03,257.48,257.48,"129,080,000"
5-May-88,260.3,260.32,258.13,258.79,258.79,"171,840,000"
4-May-88,263.05,263.23,260.31,260.32,260.32,"141,320,000"
3-May-88,261.55,263.7,261.55,263,263,"176,920,000"
2-May-88,261.36,261.56,259.99,261.56,261.56,"136,470,000"
29-Apr-88,262.59,262.61,259.97,261.33,261.33,"135,620,000"
28-Apr-88,263.79,263.8,262.22,262.61,262.61,"128,680,000"
27-Apr-88,263.94,265.09,263.45,263.8,263.8,"133,810,000"
26-Apr-88,262.45,265.06,262.18,263.93,263.93,"152,300,000"
25-Apr-88,260.15,263.29,260.14,262.51,262.51,"156,950,000"
22-Apr-88,256.45,261.16,256.42,260.14,260.14,"152,520,000"
21-Apr-88,256.15,260.44,254.71,256.42,256.42,"168,440,000"
20-Apr-88,257.91,258.54,256.12,256.13,256.13,"147,590,000"
19-Apr-88,259.24,262.38,257.91,257.92,257.92,"161,910,000"
18-Apr-88,259.75,259.81,258.03,259.21,259.21,"144,650,000"
15-Apr-88,259.74,260.39,255.97,259.77,259.77,"234,160,000"
14-Apr-88,271.55,271.57,259.37,259.75,259.75,"211,810,000"
13-Apr-88,271.33,271.7,269.23,271.58,271.58,"185,120,000"
12-Apr-88,269.88,272.05,269.66,271.37,271.37,"146,400,000"
11-Apr-88,269.43,270.41,268.61,270.16,270.16,"146,370,000"
8-Apr-88,266.15,270.22,266.11,269.43,269.43,"169,300,000"
7-Apr-88,265.51,267.32,265.22,266.16,266.16,"177,840,000"
6-Apr-88,258.52,265.5,258.22,265.49,265.49,"189,760,000"
5-Apr-88,256.1,258.52,256.03,258.51,258.51,"135,290,000"
4-Apr-88,258.89,259.06,255.68,256.09,256.09,"182,240,000"
31-Mar-88,258.03,259.03,256.16,258.89,258.89,"139,870,000"
30-Mar-88,260.06,261.59,257.92,258.07,258.07,"151,810,000"
29-Mar-88,258.11,260.86,258.06,260.07,260.07,"152,690,000"
28-Mar-88,258.5,258.51,256.07,258.06,258.06,"142,820,000"
25-Mar-88,263.34,263.44,258.12,258.51,258.51,"163,170,000"
24-Mar-88,268.91,268.91,262.48,263.35,263.35,"184,910,000"
23-Mar-88,268.81,269.79,268.01,268.91,268.91,"167,370,000"
22-Mar-88,268.73,269.61,267.9,268.84,268.84,"142,000,000"
21-Mar-88,271.1,271.12,267.42,268.74,268.74,"128,830,000"
18-Mar-88,271.22,272.64,269.76,271.12,271.12,"245,750,000"
17-Mar-88,268.66,271.22,268.65,271.22,271.22,"211,920,000"
16-Mar-88,266.11,268.68,264.81,268.65,268.65,"153,590,000"
15-Mar-88,266.34,266.41,264.92,266.13,266.13,"133,170,000"
14-Mar-88,264.93,266.55,264.52,266.37,266.37,"131,890,000"
11-Mar-88,263.85,264.94,261.27,264.94,264.94,"200,020,000"
10-Mar-88,269.07,269.35,263.8,263.84,263.84,"197,260,000"
9-Mar-88,269.46,270.76,268.65,269.06,269.06,"210,900,000"
8-Mar-88,267.38,270.06,267.38,269.43,269.43,"237,680,000"
7-Mar-88,267.28,267.69,265.94,267.38,267.38,"152,980,000"
4-Mar-88,267.87,268.4,264.72,267.3,267.3,"201,410,000"
3-Mar-88,267.98,268.4,266.82,267.88,267.88,"203,310,000"
2-Mar-88,267.23,268.75,267,267.98,267.98,"199,630,000"
1-Mar-88,267.82,267.95,265.39,267.22,267.22,"199,990,000"
29-Feb-88,262.46,267.82,262.46,267.82,267.82,"236,050,000"
26-Feb-88,261.56,263,261.38,262.46,262.46,"158,060,000"
25-Feb-88,264.39,267.75,261.05,261.58,261.58,"213,490,000"
24-Feb-88,265.01,266.25,263.87,264.43,264.43,"212,730,000"
23-Feb-88,265.62,266.12,263.11,265.02,265.02,"192,260,000"
22-Feb-88,261.6,266.06,260.88,265.64,265.64,"178,930,000"
19-Feb-88,257.9,261.61,257.62,261.61,261.61,"180,300,000"
18-Feb-88,258.82,259.6,256.9,257.91,257.91,"151,430,000"
17-Feb-88,259.94,261.47,257.83,259.21,259.21,"176,830,000"
16-Feb-88,257.61,259.84,256.57,259.83,259.83,"135,380,000"
12-Feb-88,255.95,258.86,255.85,257.63,257.63,"177,190,000"
11-Feb-88,256.63,257.77,255.12,255.95,255.95,"200,760,000"
10-Feb-88,251.74,256.92,251.72,256.66,256.66,"187,980,000"
9-Feb-88,249.11,251.72,248.66,251.72,251.72,"162,350,000"
8-Feb-88,250.95,250.96,247.82,249.1,249.1,"168,850,000"
5-Feb-88,252.22,253.85,250.9,250.96,250.96,"161,310,000"
4-Feb-88,252.2,253.03,250.34,252.21,252.21,"186,490,000"
3-Feb-88,255.56,256.98,250.56,252.21,252.21,"237,270,000"
2-Feb-88,255.05,256.08,252.8,255.57,255.57,"164,920,000"
1-Feb-88,257.05,258.27,254.93,255.04,255.04,"210,660,000"
29-Jan-88,253.31,257.07,252.7,257.07,257.07,"211,880,000"
28-Jan-88,249.39,253.66,249.38,253.29,253.29,"166,430,000"
27-Jan-88,249.58,253.02,248.5,249.38,249.38,"176,360,000"
26-Jan-88,252.13,252.17,249.1,249.57,249.57,"138,380,000"
25-Jan-88,246.53,252.87,246.5,252.17,252.17,"275,250,000"
22-Jan-88,243.14,246.5,243.14,246.5,246.5,"147,050,000"
21-Jan-88,242.65,244.25,240.17,243.14,243.14,"158,080,000"
20-Jan-88,249.31,249.32,241.14,242.63,242.63,"181,660,000"
19-Jan-88,251.84,253.33,248.75,249.32,249.32,"153,550,000"
18-Jan-88,252.05,252.86,249.98,251.88,251.88,"135,100,000"
15-Jan-88,246.02,253.65,245.88,252.05,252.05,"197,940,000"
14-Jan-88,245.83,247,243.97,245.88,245.88,"140,570,000"
13-Jan-88,245.41,249.25,241.41,245.81,245.81,"154,020,000"
12-Jan-88,247.44,247.49,240.46,245.42,245.42,"165,730,000"
11-Jan-88,243.38,247.51,241.07,247.49,247.49,"158,980,000"
8-Jan-88,261.05,261.07,242.95,243.4,243.4,"197,300,000"
7-Jan-88,258.87,261.32,256.18,261.07,261.07,"175,360,000"
6-Jan-88,258.64,259.79,257.18,258.89,258.89,"169,730,000"
5-Jan-88,255.95,261.78,255.95,258.63,258.63,"209,520,000"
4-Jan-88,247.1,256.44,247.08,255.94,255.94,"181,810,000"
